Lineage_ID,Mapping_Reference_ID,Job_ID,Domain,Source_Filename,Source_Column_Name,Source_Column_Normalised,Canonical_Table,Canonical_Column,Match_Method,Confidence_Score,Was_Mandatory,Met_Threshold,LLM_Reasoning,Lookup_Variant_Matched,Archive_Lineage_ID,Insert_Timestamp
b48206f4-43e1-4372-bc79-abf4ed6430b8,947c47e9-2609-44f5-8117-7c292506117d,22d2fb1d-aec2-4a38-999b-317715f4fbc8,trade,sample_invoices.csv,Account Number,account_number,TRD_CUSTOMER,Account_Number,EXACT LOOKUP,100,True,True,,account_number,,2026-03-08T10:10:13.154195+00:00
4b53c204-2d3e-4de5-8c17-e8be5d4660aa,947c47e9-2609-44f5-8117-7c292506117d,22d2fb1d-aec2-4a38-999b-317715f4fbc8,trade,sample_invoices.csv,Company,company,TRD_CUSTOMER,Company_Name,EXACT LOOKUP,100,True,True,,company,,2026-03-08T10:10:13.154195+00:00
c3504fef-45eb-4372-9ec5-65d5f7e8627a,947c47e9-2609-44f5-8117-7c292506117d,22d2fb1d-aec2-4a38-999b-317715f4fbc8,trade,sample_invoices.csv,Country,country,TRD_CUSTOMER,Country_Code,EXACT LOOKUP,100,False,True,,country,,2026-03-08T10:10:13.154195+00:00
217596dd-ca19-44bd-8fa0-7357deecf531,947c47e9-2609-44f5-8117-7c292506117d,22d2fb1d-aec2-4a38-999b-317715f4fbc8,trade,sample_invoices.csv,Invoice No,invoice_no,TRD_INVOICE,Invoice_Number,EXACT LOOKUP,100,True,True,,invoice_no,,2026-03-08T10:10:13.154195+00:00
374233c0-4b1b-4d09-b70f-ed7dc8b6d534,947c47e9-2609-44f5-8117-7c292506117d,22d2fb1d-aec2-4a38-999b-317715f4fbc8,trade,sample_invoices.csv,Invoice Date,invoice_date,TRD_INVOICE,Invoice_Date,EXACT LOOKUP,100,True,True,,invoice_date,,2026-03-08T10:10:13.154195+00:00
db3365ad-9e76-4b24-a6e8-c6ee3f1e1e44,947c47e9-2609-44f5-8117-7c292506117d,22d2fb1d-aec2-4a38-999b-317715f4fbc8,trade,sample_invoices.csv,Due Date,due_date,TRD_INVOICE,Due_Date,EXACT LOOKUP,100,True,True,,due_date,,2026-03-08T10:10:13.154195+00:00
1bd26192-e185-47e4-9c5a-7bd392eee67f,947c47e9-2609-44f5-8117-7c292506117d,22d2fb1d-aec2-4a38-999b-317715f4fbc8,trade,sample_invoices.csv,Invoice Amount,invoice_amount,TRD_INVOICE,Invoice_Amount,EXACT LOOKUP,100,True,True,,invoice_amount,,2026-03-08T10:10:13.154195+00:00
8f4ee5ed-d33d-4912-8cdb-ad801740883d,947c47e9-2609-44f5-8117-7c292506117d,22d2fb1d-aec2-4a38-999b-317715f4fbc8,trade,sample_invoices.csv,Payment Terms,payment_terms,TRD_INVOICE,Payment_Terms,EXACT LOOKUP,100,True,True,,payment_terms,,2026-03-08T10:10:13.154195+00:00
89b3dc77-dab9-4dd1-97fd-0b8de0b91b89,947c47e9-2609-44f5-8117-7c292506117d,22d2fb1d-aec2-4a38-999b-317715f4fbc8,trade,sample_invoices.csv,DOE,doe,TRD_INVOICE,DOE,EXACT LOOKUP,100,True,True,,doe,,2026-03-08T10:10:13.154195+00:00
f5f34155-58d9-4bcc-8cbe-b314ed16044e,947c47e9-2609-44f5-8117-7c292506117d,22d2fb1d-aec2-4a38-999b-317715f4fbc8,trade,sample_invoices.csv,Currency,currency,TRD_INVOICE,Currency,EXACT LOOKUP,100,False,True,,currency,,2026-03-08T10:10:13.154195+00:00
bc43d8ca-9707-4127-ba6f-81abfadb3364,947c47e9-2609-44f5-8117-7c292506117d,22d2fb1d-aec2-4a38-999b-317715f4fbc8,trade,sample_invoices.csv,Account Number,account_number,TRD_INVOICE,Account_Number,EXACT LOOKUP,100,True,True,,,,2026-03-08T10:10:13.154195+00:00
