Lineage_ID,Mapping_Reference_ID,Job_ID,Domain,Source_Filename,Source_Column_Name,Source_Column_Normalised,Canonical_Table,Canonical_Column,Match_Method,Confidence_Score,Was_Mandatory,Met_Threshold,LLM_Reasoning,Lookup_Variant_Matched,Archive_Lineage_ID,Insert_Timestamp
9bd8fed4-3f3d-41f1-abbf-0e6d7e598ae6,3b946db0-1f4b-4b3d-a9e2-181e938c065e,fde08ffd-f18b-43ef-b4c5-8f25dea62e1b,trade,trade_contrib_06_xml.xml,client_number,client_number,TRD_CUSTOMER,Account_Number,EXACT LOOKUP,100,True,True,,client_number,,2026-03-08T12:07:33.185176+00:00
4e6c17a1-af7f-4676-865f-bb2c626e834a,3b946db0-1f4b-4b3d-a9e2-181e938c065e,fde08ffd-f18b-43ef-b4c5-8f25dea62e1b,trade,trade_contrib_06_xml.xml,trading_name,trading_name,TRD_CUSTOMER,Company_Name,EXACT LOOKUP,100,True,True,,trading_name,,2026-03-08T12:07:33.185176+00:00
47f93429-1a21-4d26-a183-3d333e337283,3b946db0-1f4b-4b3d-a9e2-181e938c065e,fde08ffd-f18b-43ef-b4c5-8f25dea62e1b,trade,trade_contrib_06_xml.xml,govt_id,govt_id,TRD_CUSTOMER,Government_ID,EXACT LOOKUP,100,False,True,,govt_id,,2026-03-08T12:07:33.185176+00:00
34796b9e-b8db-462c-ab6c-5b7490809d6a,3b946db0-1f4b-4b3d-a9e2-181e938c065e,fde08ffd-f18b-43ef-b4c5-8f25dea62e1b,trade,trade_contrib_06_xml.xml,ctry_code,ctry_code,TRD_CUSTOMER,Country_Code,EXACT LOOKUP,100,False,True,,ctry_code,,2026-03-08T12:07:33.185176+00:00
8c9971a6-c475-4de4-8228-7a74f65bdde5,3b946db0-1f4b-4b3d-a9e2-181e938c065e,fde08ffd-f18b-43ef-b4c5-8f25dea62e1b,trade,trade_contrib_06_xml.xml,street,street,TRD_CUSTOMER,Address_1,EXACT LOOKUP,100,False,True,,street,,2026-03-08T12:07:33.185176+00:00
c58724f1-0f41-4013-bf86-f70cd70857f5,3b946db0-1f4b-4b3d-a9e2-181e938c065e,fde08ffd-f18b-43ef-b4c5-8f25dea62e1b,trade,trade_contrib_06_xml.xml,address_line_2,address_line_2,TRD_CUSTOMER,Address_2,EXACT LOOKUP,100,False,True,,address_line_2,,2026-03-08T12:07:33.185176+00:00
c1e9a433-1ef5-475e-96b9-553fac09ca6d,3b946db0-1f4b-4b3d-a9e2-181e938c065e,fde08ffd-f18b-43ef-b4c5-8f25dea62e1b,trade,trade_contrib_06_xml.xml,city,city,TRD_CUSTOMER,City,EXACT LOOKUP,100,False,True,,city,,2026-03-08T12:07:33.185176+00:00
e6ca2da1-c7ad-4e7e-9ed0-82b3b07c687a,3b946db0-1f4b-4b3d-a9e2-181e938c065e,fde08ffd-f18b-43ef-b4c5-8f25dea62e1b,trade,trade_contrib_06_xml.xml,territory,territory,TRD_CUSTOMER,State,EXACT LOOKUP,100,False,True,,territory,,2026-03-08T12:07:33.185176+00:00
e8b8fbf5-4b6c-45ba-b1d8-b6b26a59c3d5,3b946db0-1f4b-4b3d-a9e2-181e938c065e,fde08ffd-f18b-43ef-b4c5-8f25dea62e1b,trade,trade_contrib_06_xml.xml,postal_cd,postal_cd,TRD_CUSTOMER,Postcode,EXACT LOOKUP,100,False,True,,postal_cd,,2026-03-08T12:07:33.185176+00:00
97e9e054-481f-4fbf-b3f1-288bfa48f20b,3b946db0-1f4b-4b3d-a9e2-181e938c065e,fde08ffd-f18b-43ef-b4c5-8f25dea62e1b,trade,trade_contrib_06_xml.xml,doc_no,doc_no,TRD_INVOICE,Invoice_Number,EXACT LOOKUP,100,True,True,,doc_no,,2026-03-08T12:07:33.185176+00:00
